uid,vid,rate,time
516,466,3,1664
929,265,2,1665
344,129,3,1666
381,266,4,1667
689,252,3,1668
926,55,3,1669
462,456,3,1670
982,82,3,1671
904,98,3,1672
148,328,2,1673
155,189,3,1674
493,370,3,1675
262,79,4,1676
399,251,3,1677
608,259,3,1678
771,102,3,1679
551,272,3,1680
100,358,2,1681
379,307,3,1682
220,307,4,1683
419,123,3,1684
421,230,2,1685
689,62,4,1686
484,115,3,1687
702,61,4,1688
767,482,3,1689
518,154,2,1690
91,469,3,1691
525,454,3,1692
740,85,3,1693
644,182,3,1694
385,61,2,1695
730,404,3,1696
245,229,3,1697
590,148,3,1698
649,470,3,1699
825,375,3,1700
422,388,4,1701
64,12,4,1702
212,473,3,1703
241,492,2,1704
212,180,4,1705
337,484,3,1706
172,159,2,1707
163,464,3,1708
994,496,2,1709
699,394,2,1710
702,404,3,1711
307,255,3,1712
182,116,3,1713
793,195,4,1714
545,51,3,1715
623,251,4,1716
593,231,3,1717
226,232,3,1718
732,435,3,1719
924,421,2,1720
553,20,3,1721
553,396,3,1722
624,104,3,1723
191,16,3,1724
119,392,2,1725
424,128,3,1726
129,59,2,1727
559,28,2,1728
96,9,2,1729
241,313,3,1730
955,231,2,1731
788,283,2,1732
714,246,3,1733
801,263,3,1734
954,213,3,1735
199,432,4,1736
78,400,2,1737
955,342,2,1738
855,172,3,1739
466,68,2,1740
415,427,4,1741
448,86,3,1742
100,7,3,1743
844,199,3,1744
504,86,3,1745
42,384,2,1746
620,434,3,1747
407,482,3,1748
663,16,3,1749
644,147,4,1750
276,231,3,1751
825,414,3,1752
365,227,2,1753
650,435,3,1754
398,210,4,1755
390,498,3,1756
539,50,4,1757
490,441,4,1758
260,260,3,1759
349,351,3,1760
519,319,2,1761
137,37,3,1762
622,479,3,1763
367,219,3,1764
336,222,3,1765
647,255,3,1766
359,408,3,1767
328,449,4,1768
462,433,2,1769
962,48,2,1770
803,381,3,1771
835,77,3,1772
616,168,4,1773
216,377,4,1774
118,189,2,1775
766,369,3,1776
777,148,2,1777
675,139,2,1778
858,487,3,1779
769,373,3,1780
780,180,3,1781
159,350,3,1782
911,287,3,1783
287,379,2,1784
225,10,3,1785
521,270,3,1786
272,423,4,1787
401,182,2,1788
968,152,3,1789
487,314,3,1790
845,123,3,1791
984,113,3,1792
789,499,2,1793
413,467,2,1794
724,171,4,1795
287,434,3,1796
685,112,2,1797
887,404,3,1798
994,121,4,1799
543,221,3,1800
630,38,3,1801
496,267,3,1802
232,430,3,1803
529,148,3,1804
396,148,3,1805
637,391,3,1806
301,359,4,1807
237,134,3,1808
662,235,4,1809
735,202,3,1810
255,85,3,1811
661,234,1,1812
344,21,3,1813
859,284,3,1814
780,465,3,1815
769,28,2,1816
212,462,3,1817
435,282,2,1818
561,94,3,1819
462,498,3,1820
406,87,3,1821
43,460,3,1822
277,170,4,1823
420,188,3,1824
352,183,4,1825
514,190,3,1826
629,18,2,1827
22,412,4,1828
29,294,3,1829
107,366,3,1830
280,127,4,1831
228,110,3,1832
135,361,3,1833
185,143,3,1834
583,128,3,1835
875,260,4,1836
514,448,3,1837
899,103,4,1838
482,223,3,1839
831,361,4,1840
865,490,3,1841
472,9,3,1842
404,383,3,1843
301,230,2,1844
730,410,3,1845
65,424,3,1846
111,12,3,1847
392,499,4,1848
931,85,3,1849
233,89,3,1850
313,53,2,1851
11,208,3,1852
973,13,3,1853
632,417,2,1854
436,376,3,1855
19,74,3,1856
911,242,3,1857
734,69,3,1858
823,210,1,1859
100,185,3,1860
131,110,2,1861
380,131,3,1862
19,393,3,1863
535,226,3,1864
153,292,3,1865
741,468,4,1866
821,487,3,1867
870,404,2,1868
201,37,3,1869
941,259,3,1870
187,56,3,1871
940,19,3,1872
272,118,4,1873
582,3,4,1874
220,13,4,1875
514,215,4,1876
740,335,3,1877
697,54,4,1878
499,387,3,1879
887,253,2,1880
535,161,3,1881
669,81,3,1882
914,158,3,1883
187,59,2,1884
914,304,2,1885
318,365,2,1886
210,405,3,1887
663,108,3,1888
75,29,3,1889
313,485,3,1890
116,414,3,1891
867,191,3,1892
18,431,3,1893
684,227,2,1894
349,182,3,1895
112,182,3,1896
480,145,3,1897
830,115,3,1898
112,250,3,1899
475,250,2,1900
302,458,3,1901
824,117,3,1902
812,160,3,1903
400,197,3,1904
259,147,2,1905
751,46,3,1906
986,398,2,1907
709,46,4,1908
77,123,3,1909
74,358,3,1910
136,89,4,1911
399,324,3,1912
504,499,3,1913
572,137,3,1914
49,258,3,1915
972,106,2,1916
624,349,4,1917
253,117,3,1918
709,336,3,1919
876,50,3,1920
756,402,3,1921
425,34,3,1922
301,409,2,1923
580,348,3,1924
831,420,3,1925
979,48,3,1926
916,73,2,1927
703,260,3,1928
355,69,3,1929
601,259,3,1930
637,230,3,1931
294,497,3,1932
930,128,3,1933
791,312,5,1934
611,325,2,1935
808,181,2,1936
685,315,2,1937
363,187,2,1938
568,30,4,1939
595,151,3,1940
984,35,4,1941
724,413,3,1942
407,363,3,1943
617,413,3,1944
341,219,3,1945
902,162,2,1946
950,219,3,1947
269,119,4,1948
905,335,3,1949
399,181,3,1950
990,105,3,1951
728,204,3,1952
581,43,4,1953
840,300,3,1954
227,183,3,1955
618,83,3,1956
849,249,2,1957
874,440,2,1958
532,195,4,1959
689,416,4,1960
986,6,3,1961
69,126,4,1962
398,465,2,1963
671,247,2,1964
202,147,3,1965
471,142,4,1966
943,198,2,1967
916,425,2,1968
665,491,3,1969
887,383,3,1970
141,312,3,1971
164,313,4,1972
20,81,4,1973
580,130,3,1974
598,217,3,1975
932,471,3,1976
304,402,3,1977
370,344,3,1978
852,383,1,1979
907,444,4,1980
424,160,3,1981
177,116,3,1982
707,382,2,1983
489,326,4,1984
597,288,3,1985
592,151,3,1986
572,60,3,1987
353,27,3,1988
953,42,3,1989
680,422,3,1990
597,176,1,1991
528,97,3,1992
965,493,3,1993
197,97,3,1994
576,329,4,1995
852,4,4,1996
513,21,3,1997
111,56,3,1998
65,329,3,1999
97,143,3,2000
879,434,3,2001
636,166,4,2002
85,75,3,2003
343,494,3,2004
935,293,3,2005
955,58,3,2006
649,98,2,2007
703,242,3,2008
830,48,3,2009
959,31,3,2010
390,276,2,2011
531,153,3,2012
382,67,4,2013
877,371,3,2014
213,142,4,2015
375,231,3,2016
212,78,3,2017
725,115,3,2018
603,269,2,2019
922,380,3,2020
679,57,3,2021
795,25,3,2022
880,446,4,2023
65,408,4,2024
759,253,3,2025
898,455,3,2026
43,96,3,2027
553,499,3,2028
226,261,4,2029
678,435,3,2030
790,88,3,2031
378,177,3,2032
426,402,3,2033
708,306,3,2034
778,267,3,2035
585,7,2,2036
919,475,4,2037
296,163,3,2038
484,84,3,2039
71,54,3,2040
904,46,3,2041
910,431,3,2042
237,103,3,2043
209,41,3,2044
827,467,4,2045
453,267,3,2046
385,262,3,2047
847,386,4,2048
876,258,3,2049
282,113,4,2050
874,39,3,2051
485,416,3,2052
219,128,4,2053
519,100,3,2054
927,379,2,2055
687,106,4,2056
612,259,3,2057
989,453,3,2058
365,245,3,2059
786,31,3,2060
648,11,3,2061
906,301,3,2062
886,15,4,2063
128,62,3,2064
108,374,4,2065
532,157,5,2066
268,161,3,2067
259,411,4,2068
101,222,3,2069
570,246,3,2070
639,282,3,2071
836,24,4,2072
130,352,3,2073
195,280,3,2074
915,417,4,2075
665,381,4,2076
644,226,3,2077
700,475,3,2078
476,264,2,2079
371,485,3,2080
433,133,3,2081
210,59,2,2082
939,376,3,2083
394,449,3,2084
942,363,3,2085
875,456,3,2086
724,215,3,2087
225,469,3,2088
130,75,3,2089
475,285,3,2090
985,495,2,2091
276,155,3,2092
759,217,3,2093
189,416,3,2094
980,162,2,2095
691,33,2,2096
40,306,3,2097
942,337,4,2098
313,74,2,2099
952,278,3,2100
175,383,5,2101
661,272,4,2102
836,107,4,2103
650,349,4,2104
782,346,3,2105
930,288,3,2106
723,380,3,2107
271,417,3,2108
65,482,4,2109
935,247,4,2110
155,46,2,2111
934,453,3,2112
200,147,2,2113
123,0,3,2114
967,246,3,2115
854,127,2,2116
190,66,3,2117
515,441,3,2118
920,302,4,2119
805,142,3,2120
190,20,3,2121
226,312,2,2122
628,436,3,2123
301,499,4,2124
653,483,2,2125
459,400,3,2126
550,392,2,2127
866,251,4,2128
844,206,3,2129
209,114,3,2130
736,133,3,2131
250,218,1,2132
406,442,3,2133
602,353,3,2134
887,45,2,2135
549,141,2,2136
611,327,3,2137
701,34,3,2138
658,29,4,2139
845,83,4,2140
880,280,3,2141
423,343,4,2142
269,153,3,2143
613,214,3,2144
82,109,3,2145
946,386,3,2146
425,274,4,2147
712,283,3,2148
979,172,2,2149
326,205,3,2150
62,72,4,2151
762,123,3,2152
374,120,3,2153
507,274,3,2154
942,499,2,2155
397,119,4,2156
933,436,4,2157
828,163,2,2158
935,464,3,2159
285,264,2,2160
319,160,3,2161
375,307,3,2162
88,141,4,2163
202,308,2,2164
738,488,3,2165
954,333,3,2166
221,40,3,2167
707,67,3,2168
987,263,3,2169
513,360,2,2170
636,109,3,2171
597,424,3,2172
631,126,4,2173
254,182,3,2174
15,476,3,2175
61,368,3,2176
431,157,2,2177
267,34,3,2178
778,63,3,2179
493,49,3,2180
468,254,4,2181
660,324,3,2182
303,275,3,2183
868,450,3,2184
683,416,3,2185
200,444,3,2186
904,323,3,2187
34,464,3,2188
481,215,2,2189
479,64,3,2190
7,300,3,2191
342,430,3,2192
423,331,3,2193
437,75,3,2194
173,46,3,2195
526,360,3,2196
658,25,3,2197
819,92,4,2198
405,231,3,2199
532,306,3,2200
549,275,3,2201
504,156,3,2202
178,131,3,2203
822,454,3,2204
347,27,3,2205
771,405,3,2206
75,428,3,2207
578,341,3,2208
491,193,3,2209
983,161,3,2210
346,438,4,2211
360,256,3,2212
583,86,4,2213
933,261,3,2214
213,152,2,2215
721,400,4,2216
572,267,3,2217
261,217,4,2218
282,135,3,2219
466,379,2,2220
361,448,4,2221
440,92,3,2222
620,240,3,2223
866,423,2,2224
141,290,3,2225
431,236,3,2226
851,311,3,2227
688,140,3,2228
700,485,4,2229
48,301,3,2230
880,189,3,2231
135,42,3,2232
403,379,4,2233
864,89,3,2234
806,340,4,2235
756,432,2,2236
703,317,4,2237
617,362,2,2238
821,381,4,2239
232,264,2,2240
343,36,2,2241
816,40,3,2242
528,343,3,2243
788,306,3,2244
570,422,3,2245
182,40,4,2246
550,396,3,2247
703,266,2,2248
493,146,2,2249
906,332,3,2250
126,45,2,2251
556,0,3,2252
167,107,4,2253
18,331,4,2254
583,455,3,2255
956,108,2,2256
267,444,4,2257
239,416,3,2258
300,89,4,2259
102,475,2,2260
249,452,2,2261
519,152,2,2262
858,173,3,2263
342,157,2,2264
430,214,3,2265
688,174,4,2266
851,337,3,2267
657,449,3,2268
323,477,3,2269
672,126,3,2270
419,81,4,2271
484,146,3,2272
750,411,4,2273
935,83,3,2274
112,224,3,2275
331,377,3,2276
754,142,2,2277
40,422,3,2278
769,446,2,2279
796,104,3,2280
201,449,3,2281
818,330,3,2282
972,265,3,2283
909,209,2,2284
562,117,3,2285
712,376,2,2286
550,27,4,2287
770,83,2,2288
453,154,2,2289
628,1,3,2290
604,165,4,2291
386,399,3,2292
349,295,3,2293
257,80,3,2294
936,267,2,2295
418,234,2,2296
832,310,3,2297
812,462,3,2298
985,356,2,2299
212,61,3,2300
48,126,3,2301
222,408,3,2302
278,407,3,2303
504,293,3,2304
795,276,4,2305
437,106,2,2306
657,419,3,2307
610,428,4,2308
374,72,3,2309
948,485,3,2310
633,29,3,2311
187,363,3,2312
865,287,3,2313
450,194,3,2314
155,171,3,2315
846,40,3,2316
62,22,4,2317
359,74,3,2318
559,159,3,2319
611,379,3,2320
928,407,2,2321
678,289,3,2322
439,155,3,2323
932,6,4,2324
195,420,4,2325
567,320,4,2326
192,46,2,2327
147,274,3,2328
668,201,2,2329
443,401,2,2330
987,418,3,2331
426,494,4,2332
478,474,3,2333
125,394,4,2334
816,368,5,2335
805,63,3,2336
324,391,3,2337
929,175,3,2338
627,439,3,2339
203,485,3,2340
832,30,3,2341
387,112,2,2342
876,433,3,2343
836,413,3,2344
375,343,2,2345
442,66,4,2346
74,44,3,2347
771,153,3,2348
154,429,3,2349
362,447,2,2350
986,233,3,2351
562,305,3,2352
261,314,3,2353
124,398,3,2354
244,29,3,2355
937,484,3,2356
121,124,3,2357
548,169,3,2358
123,356,3,2359
34,86,4,2360
645,195,3,2361
785,200,3,2362
368,284,3,2363
76,58,3,2364
430,125,2,2365
499,400,3,2366
108,223,3,2367
277,67,4,2368
68,164,2,2369
488,304,3,2370
908,161,4,2371
364,341,3,2372
820,378,3,2373
342,434,3,2374
898,41,3,2375
353,415,3,2376
108,50,3,2377
761,496,3,2378
340,429,4,2379
382,491,4,2380
532,299,1,2381
138,358,3,2382
835,498,3,2383
384,91,3,2384
958,279,3,2385
636,482,2,2386
908,110,3,2387
865,138,3,2388
995,434,4,2389
508,272,3,2390
98,251,3,2391
849,103,3,2392
213,248,3,2393
663,249,2,2394
786,164,2,2395
998,340,3,2396
519,283,2,2397
516,144,3,2398
612,163,3,2399
885,146,2,2400
63,90,2,2401
266,309,2,2402
684,46,3,2403
139,245,4,2404
660,245,2,2405
394,486,3,2406
475,4,4,2407
976,183,3,2408
19,424,3,2409
557,11,4,2410
581,16,4,2411
882,146,3,2412
665,303,4,2413
619,235,3,2414
819,351,3,2415
581,182,3,2416
761,227,4,2417
101,74,3,2418
416,445,3,2419
215,406,3,2420
398,410,3,2421
714,191,3,2422
753,464,3,2423
690,436,3,2424
973,218,3,2425
81,91,4,2426
946,174,3,2427
750,259,3,2428
902,364,3,2429
162,47,4,2430
510,328,3,2431
839,115,3,2432
940,336,4,2433
336,368,3,2434
736,351,3,2435
839,146,2,2436
574,293,3,2437
322,442,3,2438
836,12,3,2439
942,493,4,2440
700,286,3,2441
719,113,2,2442
479,21,3,2443
348,213,3,2444
682,322,3,2445
565,393,2,2446
809,319,2,2447
125,276,4,2448
975,203,3,2449
193,168,3,2450
663,34,3,2451
695,285,2,2452
56,221,3,2453
302,162,2,2454
18,369,3,2455
263,281,4,2456
112,487,3,2457
326,29,3,2458
646,66,2,2459
64,291,2,2460
24,36,2,2461
0,398,3,2462
548,140,2,2463
743,135,3,2464
900,187,3,2465
127,200,3,2466
126,256,4,2467
675,34,3,2468
193,190,3,2469
103,22,3,2470
264,289,3,2471
941,461,2,2472
383,259,2,2473
413,478,3,2474
357,74,3,2475
354,71,4,2476
770,397,3,2477
187,460,3,2478
684,479,2,2479
289,44,2,2480
572,82,3,2481
122,357,3,2482
527,65,3,2483
935,144,2,2484
374,161,3,2485
745,379,4,2486
655,357,3,2487
187,321,2,2488
449,473,3,2489
12,183,3,2490
110,414,4,2491
507,289,3,2492
294,450,3,2493
903,214,3,2494
973,119,3,2495
893,54,3,2496
26,117,3,2497
732,230,3,2498
564,294,3,2499
320,400,2,2500
232,157,4,2501
436,268,2,2502
532,402,3,2503
52,274,3,2504
312,280,2,2505
725,30,3,2506
336,182,3,2507
22,31,3,2508
445,73,2,2509
9,483,3,2510
455,53,2,2511
563,147,2,2512
159,369,3,2513
13,177,3,2514
411,365,3,2515
52,407,3,2516
846,21,3,2517
29,190,3,2518
259,204,3,2519
58,470,3,2520
775,465,3,2521
11,118,4,2522
926,461,3,2523
289,337,2,2524
759,353,3,2525
638,74,2,2526
872,203,3,2527
560,78,3,2528
440,478,3,2529
240,348,2,2530
153,273,4,2531
95,213,3,2532
293,208,3,2533
342,87,3,2534
817,263,3,2535
324,427,3,2536
888,319,3,2537
156,155,3,2538
650,120,3,2539
576,106,3,2540
658,136,3,2541
922,161,3,2542
427,451,3,2543
611,337,4,2544
910,306,3,2545
140,82,3,2546
176,197,3,2547
623,55,2,2548
971,178,3,2549
420,400,3,2550
697,470,3,2551
217,412,4,2552
928,315,2,2553
986,216,4,2554
631,438,3,2555
905,174,3,2556
22,212,2,2557
916,234,3,2558
12,100,3,2559
928,23,3,2560
875,10,4,2561
784,451,2,2562
430,280,3,2563
605,200,3,2564
532,339,4,2565
978,210,3,2566
651,292,3,2567
809,400,3,2568
100,303,3,2569
870,27,3,2570
552,354,4,2571
302,495,3,2572
657,255,3,2573
973,226,4,2574
235,360,2,2575
891,454,3,2576
12,209,4,2577
740,396,3,2578
99,30,4,2579
897,15,3,2580
648,328,3,2581
165,458,4,2582
821,439,3,2583
981,480,3,2584
99,108,3,2585
854,172,3,2586
748,161,3,2587
904,215,3,2588
775,262,3,2589
803,273,3,2590
2,27,3,2591
325,491,3,2592
939,148,3,2593
539,487,3,2594
821,437,2,2595
64,355,4,2596
532,251,2,2597
234,226,2,2598
524,312,4,2599
48,117,2,2600
53,137,3,2601
564,43,3,2602
814,52,3,2603
585,45,2,2604
524,164,3,2605
101,279,4,2606
769,469,3,2607
848,355,4,2608
397,137,3,2609
674,408,3,2610
386,110,3,2611
613,16,3,2612
779,181,3,2613
883,23,3,2614
540,170,3,2615
408,227,2,2616
377,187,3,2617
857,229,3,2618
832,339,2,2619
118,155,3,2620
783,174,3,2621
464,103,4,2622
603,185,3,2623
971,282,2,2624
501,180,3,2625
681,186,3,2626
174,221,3,2627
744,161,3,2628
420,133,3,2629
390,479,2,2630
735,152,4,2631
32,54,2,2632
953,6,3,2633
755,312,3,2634
637,11,3,2635
527,207,3,2636
554,372,3,2637
483,460,3,2638
646,227,3,2639
622,306,3,2640
456,159,4,2641
330,263,3,2642
224,470,4,2643
728,455,3,2644
44,213,3,2645
58,131,2,2646
615,194,4,2647
924,488,3,2648
156,97,3,2649
225,411,3,2650
204,78,3,2651
123,470,3,2652
939,217,3,2653
515,89,3,2654
103,392,3,2655
630,132,3,2656
823,95,3,2657
979,433,4,2658
330,142,4,2659
799,27,3,2660
277,232,2,2661
528,58,2,2662
89,491,2,2663
198,361,2,2664
440,25,3,2665
24,393,3,2666
506,300,4,2667
338,266,3,2668
460,180,3,2669
455,359,3,2670
67,494,3,2671
862,411,2,2672
970,490,3,2673
832,48,3,2674
686,51,4,2675
101,215,3,2676
437,187,3,2677
568,46,2,2678
685,241,3,2679
793,240,3,2680
881,4,4,2681
595,307,3,2682
360,458,4,2683
247,53,4,2684
672,433,3,2685
421,410,3,2686
737,14,2,2687
735,60,2,2688
121,276,2,2689
557,452,2,2690
389,293,3,2691
573,85,3,2692
445,209,3,2693
589,201,3,2694
301,396,4,2695
222,221,3,2696
2,477,3,2697
517,92,3,2698
519,427,3,2699
492,234,3,2700
619,160,4,2701
720,239,3,2702
330,332,4,2703
49,10,3,2704
862,155,3,2705
491,69,4,2706
680,271,2,2707
579,354,3,2708
251,47,3,2709
695,319,4,2710
698,89,3,2711
445,331,3,2712
138,356,3,2713
600,273,3,2714
18,470,4,2715
310,357,4,2716
885,465,3,2717
153,389,3,2718
259,107,3,2719
882,284,4,2720
570,124,3,2721
353,272,3,2722
618,298,2,2723
244,335,3,2724
449,417,2,2725
246,7,3,2726
140,361,3,2727
7,477,2,2728
351,483,3,2729
494,93,3,2730
832,426,4,2731
38,80,3,2732
186,83,4,2733
599,241,2,2734
853,92,3,2735
85,43,3,2736
136,420,4,2737
73,35,2,2738
612,475,3,2739
511,155,3,2740
937,254,3,2741
170,468,3,2742
727,169,4,2743
763,359,2,2744
321,54,3,2745
455,431,2,2746
602,277,4,2747
612,154,3,2748
888,348,3,2749
450,363,3,2750
652,172,3,2751
9,227,3,2752
264,437,3,2753
759,246,3,2754
666,33,4,2755
498,128,3,2756
671,88,3,2757
604,326,3,2758
752,322,2,2759
979,403,2,2760
628,93,3,2761
674,98,4,2762
624,358,2,2763
602,345,3,2764
717,16,2,2765
273,172,4,2766
115,348,3,2767
979,180,3,2768
90,81,3,2769
323,448,3,2770
113,256,4,2771
57,153,2,2772
876,403,4,2773
627,342,3,2774
265,314,3,2775
714,40,3,2776
104,388,4,2777
889,192,3,2778
400,277,4,2779
353,236,3,2780
936,220,3,2781
579,196,3,2782
255,138,4,2783
823,434,4,2784
660,98,3,2785
587,281,2,2786
882,402,3,2787
108,187,4,2788
198,302,4,2789
326,153,3,2790
551,132,3,2791
404,461,3,2792
131,278,4,2793
873,83,2,2794
398,241,3,2795
627,108,3,2796
220,391,2,2797
552,367,3,2798
146,111,2,2799
614,45,3,2800
923,493,3,2801
504,474,2,2802
835,377,2,2803
270,482,3,2804
420,384,2,2805
706,366,3,2806
279,282,3,2807
39,446,3,2808
188,163,3,2809
993,476,4,2810
535,23,3,2811
3,322,4,2812
289,440,3,2813
432,470,3,2814
180,247,3,2815
627,278,4,2816
876,68,3,2817
862,253,3,2818
180,317,4,2819
680,312,4,2820
508,248,3,2821
699,53,4,2822
325,356,2,2823
824,137,3,2824
679,390,4,2825
614,421,3,2826
84,316,3,2827
211,2,4,2828
383,178,3,2829
341,302,3,2830
963,475,2,2831
843,37,2,2832
510,419,3,2833
750,168,4,2834
964,396,3,2835
342,313,4,2836
305,29,2,2837
701,356,3,2838
536,111,3,2839
410,434,4,2840
205,184,3,2841
381,495,4,2842
378,46,4,2843
885,227,3,2844
550,15,3,2845
503,21,3,2846
212,309,3,2847
660,455,2,2848
752,271,3,2849
570,286,3,2850
937,201,4,2851
31,442,3,2852
161,254,3,2853
253,8,3,2854
976,138,3,2855
479,9,3,2856
725,272,3,2857
835,47,3,2858
435,110,3,2859
152,122,5,2860
916,356,2,2861
101,240,4,2862
832,190,3,2863
728,50,3,2864
803,80,3,2865
488,382,3,2866
87,193,2,2867
103,270,2,2868
95,422,3,2869
890,197,3,2870
0,494,2,2871
406,377,3,2872
166,125,3,2873
312,80,3,2874
417,250,3,2875
680,476,3,2876
72,140,3,2877
581,261,3,2878
339,307,3,2879
244,2,4,2880
336,62,3,2881
560,75,2,2882
879,174,3,2883
108,182,4,2884
191,64,3,2885
848,450,3,2886
473,270,3,2887
99,31,3,2888
863,127,4,2889
451,401,3,2890
368,338,3,2891
42,371,3,2892
418,487,3,2893
77,313,4,2894
800,269,3,2895
673,188,3,2896
758,387,3,2897
727,314,3,2898
924,338,2,2899
901,376,3,2900
992,432,3,2901
167,338,2,2902
192,452,4,2903
282,335,3,2904
389,487,3,2905
524,239,3,2906
831,445,3,2907
482,146,2,2908
715,79,4,2909
890,42,3,2910
457,88,4,2911
659,94,3,2912
451,427,2,2913
150,1,3,2914
375,21,3,2915
882,312,3,2916
996,327,3,2917
518,205,3,2918
951,374,4,2919
450,113,4,2920
783,82,3,2921
178,209,3,2922
499,463,3,2923
839,123,3,2924
992,112,3,2925
11,125,3,2926
564,330,3,2927
900,282,3,2928
139,400,3,2929
901,96,3,2930
516,56,3,2931
923,333,4,2932
68,117,4,2933
887,58,4,2934
32,317,5,2935
49,367,3,2936
488,18,2,2937
725,196,3,2938
890,449,3,2939
